ID,Last_Season,predicted_value,min_value,mean_value,max_value,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Branson Robinson - 163749,2024,-2.06,-5.6,-2.44,-0.75,2,0.244212438,0.69314571,0.360417612,0.943713118,0.255560599,0.37062301,0.595680563,0.511097411,0.627003699,0.349977304,0.78302315,0.480708125,0.974580118,0.355424421,0.595357305,0.462633452,0.565380997,0.658513641,0,0.538356786,0.263731276,0.737630504,0.211529732,0.157032317,0.716319268,0.565380997,0.658513641,1,71.95,223.2,31.15,75.025,19.4,1.606,4.638,32.9,116,6.938,4.246,4.522
Emmett Johnson - 156473,2024,-2.15,-5.18,-1.83,3.23,2,0.674988652,0.823876532,0.39536995,0.123467998,0.589650477,0.592996817,0.82420894,0.831689273,0.760789149,0.592374035,0.836586473,0.322741716,0.147526101,0.511575125,0.704597178,0.917132689,0.918156162,0.886171214,0.777576033,0.776214253,0.525192919,0.208352247,0.658193373,0.390532544,0.192170819,0.918156162,0.886171214,1,70.525,213,31.05,74.85,18.2,1.556,4.566,34.7,119.2,7.114,4.266,4.512
Brandon Chatman - 162541,2024,-2.17,-4.85,-1.07,2.33,2,0.21561507,0.698138901,0.648660917,0.320472084,0.104857013,0.921327876,0.809643395,0.910604192,0.581997534,0.21561507,0.579210168,0.79845665,0.625056741,0.153881071,0.834319527,0.790035587,0.890874882,0.547507056,0.33499773,0.79845665,0.412619156,0,0.101225601,0.944924898,0.70920183,0.890874882,0.547507056,0,69.4,205.8,30.901,73.127,15.6,1.554,4.506,33.8,118.8,7.19,4.294,4.5
DeCarlos Brooks - 70933,2024,-2.22,-5.26,-2.45,0.59,3,0.253744893,0.86654562,0.38901498,0.389922833,0.833408988,0.207366985,0.446509292,0.152897657,0.274969174,0.296413981,0.94098956,0.624602814,0.607353609,0.752610077,0.340919436,0.594814438,0.565380997,0.658513641,0.274171584,0.601906491,0.27598729,0.298229687,0.871084884,0.236686391,0.392475852,0.565380997,0.658513641,1,70.725,214.2,30.475,74.2,19.4,1.54,4.556,32.9,117.8,7.148,4.36,4.538
Salahadin Allah - 191210,2024,-2.43,-3.34,-2.3,-1.82,1,0.305038584,0.794825238,0.510213345,0.148433954,0.904675443,0.088676671,0.295831241,0.511097411,0.627003699,0.262823423,0.644121652,0.359509759,0.11938266,0.768043577,0.080564406,0.187595323,0.565380997,0.658513641,0.517022242,0.873354517,0.692691784,0.323195642,0.939173854,0.209376422,0.558718861,0.565380997,0.658513641,1,71.7,219,31.301,75.326,21.4,1.522,4.492,32.2,118.4,7.232,4.386,4.516
Deion Brown - 175046,2024,-2.55,-4.94,-1.85,0.89,1,0.013617794,0.624602814,0.718565592,0.448933273,0.603268271,0.246020919,0.648920141,0.511097411,0.627003699,0.013617794,0.476622787,0.535633227,0.310031775,0.438039038,0.180700956,0.448398577,0.565380997,0.658513641,0.02950522,0.759418974,0.826146164,0.666364049,0.756241489,0.452890305,0.810879512,0.565380997,0.658513641,0,71.4,221.4,31.3,75.475,23,1.578,4.576,34.1,120.4,7.176,4.296,4.518
Zuberi Mobley - 145187,2024,-2.65,-6.66,-2.49,1,2,0.637766682,0.840671811,0.453926464,0.417612347,0.548797095,0.648021828,0.789050728,0.704685573,0.71270037,0.525192919,0.89605084,0.418974126,0.372673627,0.406718112,0.537551206,0.60701576,0.556914393,0.508936971,0.788924194,0.712210622,0.510667272,0.520653654,0.704039946,0.721893491,0.894763599,0.556914393,0.508936971,0,70.425,216.4,30.85,74.25,18.4,1.602,4.63,34.8,119.4,7.22,4.332,4.554
Jevon Jackson - 149110,2024,-2.7,-7.78,-2.98,1.38,1,0.944167045,0.727190195,0.285519746,0.169314571,0.711756695,0.214188267,0.051230537,0.062885327,0.051787916,0.845665002,0.584657286,0.20789832,0.134362233,0.529732183,0.156577151,0.036603965,0.065851364,0.051740357,0.970948706,0.830231502,0.480708125,0.359509759,0.824784385,0.406463359,0.185561769,0.065851364,0.051740357,0,70.35,208,30.8,74.375,16.8,1.598,4.552,34.9,117.4,7.134,4.242,4.582
Bill Jackson - 144448,2024,-2.72,-10.32,-2.64,2.93,3,0.377666818,0.798002724,0.543349977,0.081706764,0.814798003,0.4211005,0.79507785,0.899506782,0.813193588,0.481615978,0.815705856,0.729913754,0.088969587,0.801634135,0.565771507,0.790543976,0.565380997,0.658513641,0.130730822,0.683159328,0.429414435,0,0.796187018,0.152935822,0.576512456,0.565380997,0.658513641,0,69.975,216.6,30.75,74.025,17.8,1.564,4.584,33.6,118.8,7.016,4.304,4.542
Zak Wallace - 104843,2024,-2.76,-6.93,-3.65,-0.76,2,0.837948252,0.318656378,0.320018157,0.777576033,0.695415343,0.185538881,0.050226017,0.176325524,0.104808878,0.750340445,0.364502951,0.32092601,0.713572401,0.706309578,0.223031406,0.040162684,0.201317027,0.100658514,0.891965502,0.318656378,0.3876532,0.772128915,0.637312755,0.243969049,0.167768175,0.201317027,0.100658514,0,70.1,213.4,30.375,72.875,23.4,1.532,4.508,33.6,118,7.17,4.336,4.582
Cam Porter - 129732,2024,-2.99,-8.28,-3.5,-1.18,4,0.739900136,0.387199274,0.182478438,0.46209714,0.340444848,0.55161437,0.465092918,0.466091245,0.491985203,0.7907399,0.408079891,0.230594644,0.601906491,0.401724921,0.586253983,0.62633452,0.495766698,0.571966134,0.729913754,0.393100318,0.182932365,0.395823877,0.287789378,0.614929449,0.320284698,0.495766698,0.571966134,1,70.901,218.8,31.05,74.776,20.2,1.58,4.624,31.1,115.4,7.16,4.41,4.55
Hahsaun Wilson - 145580,2024,-3.2,-15.93,-4.8,1.08,2,0.461189287,0.332728098,0.741715842,0.852019973,0.583749433,0.155070487,0.355600201,0.420468557,0.406288533,0.477076714,0.273263731,0.620517476,0.778029959,0.487063096,0.253982704,0.257244535,0.565380997,0.658513641,0.517022242,0.482069905,0.801634135,0.836586473,0.667725828,0.136094675,0.554143366,0.565380997,0.658513641,0,72.3,229.2,31.475,75.775,20.6,1.534,4.498,35.4,121,7.16,4.28,4.552
Eli Sanders - 144541,2024,-3.23,-9.02,-3.58,0.48,3,0.652746255,0.513390831,0.550612801,0.353608715,0.442124376,0.537517053,0.447513812,0.211467324,0.387176326,0.722650931,0.67271902,0.794825238,0.595551521,0.676350431,0.514792899,0.53990849,0.565380997,0.658513641,0.442124376,0.374489333,0.287789378,0,0.358601906,0.624487938,0.253177428,0.565380997,0.658513641,0,70.75,212.8,31.226,74.951,17.4,1.53,4.476,34.1,122,7.13,4.306,4.558
Peyton Jones - 170051,2024,-3.32,-5.1,-3.51,-2.69,1,0.536087154,0.103041307,0.325465275,0.416250567,0.095778484,0.67166894,0.835258664,0.797780518,0.784217016,0.42623695,0.087607808,0.228778938,0.285519746,0.082614616,0.489303596,0.670055923,0.627469426,0.591721543,0.739900136,0.199273718,0.518837948,0.639128461,0.199727644,0.794264907,0.92018302,0.627469426,0.591721543,1,71.026,218,30.55,73.6,24.4,1.63,4.66,31.7,115.4,7.226,4.382,4.518
Anwar Lewis - 163961,2024,-3.34,-10.28,-4.04,1.85,2,0.393554244,0.503404448,0.348161598,0.564684521,0.589650477,0.779445202,0.649924661,0.20838471,0.170160296,0.493871993,0.853381752,0.414888788,0.542896051,0.644121652,0.718252162,0.665988815,0.565380997,0.658513641,0.238311394,0.043123014,0.307308216,0.557875624,0.498865184,0.778334092,0.527707168,0.565380997,0.658513641,0,70.45,217.2,30.925,74.5,20.8,1.542,4.538,34.2,121.6,7.198,4.298,4.584
Roydell Williams - 123939,2024,-3.48,-12.65,-4.05,3.73,4,0.35814798,0.45438039,0.422151611,0.697231049,0.281434408,0.644838563,0.361627323,0.201602959,0.167077682,0.570131639,0.710848842,0.6123468,0.74716296,0.557875624,0.741465635,0.444331469,0.565380997,0.658513641,0.056740808,0.053563323,0.049931911,0.355424421,0.050839764,0.452890305,0.283172344,0.565380997,0.658513641,1,72.15,220.2,31.425,75.375,16.8,1.562,4.588,33.7,121,7.16,4.322,4.546
Kenyon Clay - 156837,2024,-3.55,-7.56,-3.55,2.61,2,0.368588289,0.518384022,0.831593282,0.714026328,0.348161598,0.853569804,0.736815671,0.84648582,0.815659679,0.436677258,0.408079891,0.699500681,0.840671811,0.542442124,0.892125626,0.704117946,0.565380997,0.658513641,0.320018157,0.647299138,0.877439855,0.429414435,0.180662733,0.710514338,0.6710727,0.565380997,0.658513641,0,70.375,203.8,31.301,74.802,15.2,1.53,4.468,33.7,119.8,7.006,4.324,4.446
Ky Thomas - 129669,2024,-3.84,-4.24,-3.13,-0.5,3,0.748524739,0.88061734,0.342260554,0.249659555,0.34271448,0.438381082,0.785032647,0.665228113,0.704685573,0.78438493,0.898320472,0.509759419,0.310031775,0.511575125,0.489303596,0.65175394,0.565380997,0.658513641,0.492056287,0.67135724,0.123921925,0.201997276,0.358601906,0.472917615,0.87849517,0.565380997,0.658513641,1,69.476,205.8,30.9,73.651,16,1.592,4.584,33,116.8,7.242,4.432,4.484
Kejon Owens - 123640,2024,-4,-13.06,-5.19,-0.66,3,0.413527009,0.630957785,0.554244212,0.665910123,0.551520654,0.46521146,0.629834254,0.453144266,0.546239211,0.481615978,0.79845665,0.584657286,0.601906491,0.487063096,0.489303596,0.737671581,0.565380997,0.658513641,0.056740808,0.384475715,0.525192919,0.642759873,0.521561507,0.406463359,0.397559736,0.565380997,0.658513641,0,70.225,212.8,30.625,74.075,18.8,1.536,4.512,34,121.2,7.176,4.28,4.546
Amari Daniels - 146991,2024,-4.09,-10.67,-5.74,-3.41,3,0.613254653,0.300499319,0.408987744,0.44802542,0.623241035,0.205547976,0.108488197,0.141800247,0.152281134,0.68679074,0.339990921,0.421243759,0.554244212,0.548343168,0.299044151,0.133706151,0.565380997,0.658513641,0.257376305,0.225601453,0.384475715,0,0.614616432,0.123805189,0.152516523,0.565380997,0.658513641,1,70.8,213,31.075,74.551,20.6,1.536,4.5,35,122.2,7.19,4.254,4.532
Keyvone Lee - 129790,2024,-4.13,-7.69,-4.28,-0.86,4,0.377666818,0.769859283,0.382660009,0.206082615,0.598729006,0.456571169,0.394274234,0.427866831,0.548088779,0.556967771,0.78302315,0.421243759,0.3876532,0.598729006,0.467000455,0.770208439,0.565380997,0.658513641,0,0.677258284,0.429414435,0,0.589650477,0.286299499,0.213014743,0.565380997,0.658513641,1,69.65,211.4,30.375,73.675,19.4,1.546,4.586,35.5,121.4,7.194,4.34,4.518
JQ Gray - 176418,2024,-4.23,-7.73,-4.42,-2.4,1,0.08851566,0.699954607,0.902859737,0,0.115751248,0.527967258,0.480662983,0.511097411,0.627003699,0.081706764,0.550612801,0.777576033,0,0.098048116,0.375056896,0.30045755,0.565380997,0.658513641,0.176577394,0.810258738,0.934634589,0,0.240127099,0.69959035,0.685815963,0.565380997,0.658513641,0,70.6,217.2,31.1,74.926,21.4,1.56,4.554,34.6,118.4,7.218,4.256,4.502
George Hart - 146269,2024,-4.26,-9.28,-4.41,-1.65,1,0.21561507,0.780753518,0.757603268,0.579664094,0.600090785,0.199636198,0.080863887,0.173859433,0.122688039,0.190649115,0.631865638,0.572401271,0.39536995,0.43259192,0.148839326,0.056431113,0.132643462,0.108184384,0.380390377,0.864275987,0.852927826,0.750340445,0.752610077,0.390532544,0.266395526,0.132643462,0.108184384,0,70.275,210.2,30.45,72.275,22.6,1.576,4.55,33.1,117.4,7.158,4.332,4.562
Kadarius Calloway - 172271,2024,-4.28,-7.73,-2.45,3.3,2,0.326373128,0.438492964,0.400363141,0.618247844,0.958692692,0.142792178,0.221496735,0.238594328,0.326140567,0.460735361,0.462551067,0.572401271,0.53790286,0.902859737,0.258989531,0.155566853,0.565380997,0.658513641,0.02950522,0.409895597,0.235587835,0.666364049,0.963685883,0.023668639,0.463650229,0.565380997,0.658513641,0,71.025,213.4,31.05,74.35,19.6,1.54,4.48,34.2,121.6,7.11,4.342,4.592
Micah Ford - 188865,2024,-4.48,-8.42,-5.62,-3.94,1,0.486609169,0.271901952,0.52882433,0,0.312301407,0.2946794,0.022099448,0.046239211,0.028976572,0.38901498,0.204266909,0.370857921,0,0.226509305,0.212562585,0.015251652,0.046095955,0.027281279,0.695869269,0.43259192,0.704039946,0,0.521561507,0.507965407,0.087442806,0.046095955,0.027281279,1,71.475,215.2,31.65,76.25,17,1.598,4.57,33,115.2,7.03,4.272,4.532
Jamarion Miller - 157003,2024,-4.49,-10.8,-5.25,-1.34,3,0.466636405,0.428052655,0.624148888,0.560145256,0.492056287,0.61255116,0.341536916,0.081381011,0.170776819,0.718565592,0.61870177,0.743985474,0.586926918,0.466182478,0.868456987,0.416878495,0.565380997,0.658513641,0.197911938,0.24648207,0.396731729,0.415796641,0.549704948,0.00819299,0.262328419,0.565380997,0.658513641,1,71.325,217.6,31.575,75.65,16.8,1.576,4.628,34.1,120.8,7.152,4.204,4.546
Quinton Jackson - 163001,2024,-4.5,-10.57,-5.07,-1.74,1,0.24648207,0.844303223,0.914661825,0.171584203,0.777122106,0.494315598,0.135610246,0.154130703,0.241060419,0.21561507,0.716749887,0.79845665,0.135270086,0.598729006,0.352298589,0.093543467,0.124176858,0.197554092,0.431684067,0.906945075,0.942351339,0.361779392,0.864729914,0.67728721,0.36756482,0.124176858,0.197554092,0,70.5,212,31.125,74.925,19.6,1.568,4.564,33.6,117.4,7.046,4.368,4.544
Darrion Dupree - 183656,2024,-4.93,-5.75,-4.45,-2.02,1,0.515206537,0.360871539,0.167952792,0.106218793,0.206536541,0.937244202,0.863887494,0.871763255,0.803945746,0.410349523,0.278256922,0.128461189,0.093508852,0.16432138,0.868456987,0.708693442,0.732831609,0.618062088,0.716749887,0.542442124,0.334543804,0.239673173,0.398093509,0.957214383,0.937468226,0.732831609,0.618062088,1,70.75,219.8,30.825,74.376,16.8,1.61,4.622,32.7,116.2,7.192,4.32,4.524
Qua Ashley - 160363,2024,-4.96,-10.11,-5.44,-2.11,1,0.760780754,0.830231502,0.051747617,0.088969587,0.325011348,0.894952251,0.649924661,0.872996301,0.700369914,0.607807535,0.696777122,0.046300499,0.083522469,0.236495688,0.786982249,0.665988815,0.73565381,0.494825964,0.878347708,0.89605084,0.12709941,0.206082615,0.536087154,0.927628584,0.527707168,0.73565381,0.494825964,0,70.275,210.2,30.8,74.625,18.4,1.598,4.626,35.7,120,7.216,4.28,4.532
Dante Dowdell - 174131,2024,-5.29,-5.29,-3.05,0.29,1,0.845665002,0.146618248,0.347707671,0.94870631,0.367226509,0.125056844,0.41034656,0.308261406,0.441430333,0.705401725,0.120290513,0.244212438,0.850658193,0.259645937,0.106964042,0.254702593,0.20696143,0.308560677,0.920108942,0.274625511,0.54425783,0.963685883,0.578756241,0.300864816,0.634977123,0.20696143,0.308560677,1,70.4,215.6,30.625,73.425,23,1.582,4.59,31.8,114.4,7.2,4.358,4.594
Marcus Carroll - 123849,2024,-5.37,-8.07,-4.4,-0.66,4,0.848842488,0.341352701,0.399909215,0.682705402,0.197911938,0.226011824,0.076845806,0.107274969,0.080147965,0.967771221,0.403540626,0.656377667,0.850658193,0.285065819,0.380063723,0.225216065,0.565380997,0.658513641,0.197911938,0.24648207,0.235587835,0.525646845,0.248297776,0.010013655,0.01931876,0.565380997,0.658513641,0,70.25,214,30.45,73.125,21.2,1.544,4.496,32.3,118.4,7.162,4.342,4.598
David Mbadinga - 174136,2024,-5.43,-10.84,-6.43,-1.08,1,0.33499773,0.958692692,0.270994099,0.675896505,0.282342261,0.162801273,0.113510799,0.372996301,0.189889026,0.289605084,0.901044031,0.196550159,0.475714934,0.208352247,0.129267183,0.078291815,0.234242709,0.159924741,0.556513845,0.975034044,0.463912846,0.805719473,0.492056287,0.348202094,0.323335028,0.234242709,0.159924741,0,71.425,221,30.9,73.95,20.4,1.598,4.57,32.7,115.2,7.066,4.21,4.586
Ethan Payne - 145269,2024,-5.51,-13.97,-6.84,0.08,3,0.402178847,0.450748979,0.310939628,0.707217431,0.448933273,0.546157344,0.370668006,0.399506782,0.407521578,0.436677258,0.550612801,0.317748525,0.952791648,0.423967317,0.508420574,0.716827656,0.723424271,0.611476952,0.442124376,0.341806627,0.389922833,0.231956423,0.549704948,0.53117888,0.153024911,0.723424271,0.611476952,0,71.7,220.2,31.325,74.875,19.8,1.544,4.526,33.9,121.6,7.082,4.304,4.584
Colby McDonald - 144890,2024,-5.52,-10.49,-5.52,-1.82,4,0.213345438,0.2246936,0.640944167,0.365410803,0.541988198,0.162801273,0.220994475,0.511097411,0.627003699,0.312301407,0.257830232,0.784838856,0.656377667,0.602814344,0.183887119,0.210472801,0.565380997,0.658513641,0.106218793,0.30685429,0.429414435,0,0.358601906,0.269003186,0.378749365,0.565380997,0.658513641,1,70.65,210.6,30.8,73.925,21.4,1.542,4.546,33,120.4,7.178,4.298,4.53
Mike Washington - 145672,2024,-5.52,-12.9,-6.75,-0.56,3,0.802995915,0.316840672,0.321379936,0.490240581,0.330912392,0.381991814,0.035158212,0.024660912,0.051171393,0.750340445,0.435769405,0.362687245,0.478438493,0.438039038,0.401456532,0.047280122,0.050799624,0.073377234,0.777576033,0.167498865,0.220154335,0.38901498,0.282796187,0.317705963,0.059481444,0.050799624,0.073377234,0,70.875,214.8,31.275,75.475,18,1.602,4.586,35.3,119.4,7.102,4.242,4.582
Maquel Haywood - 144314,2024,-5.62,-10.57,-5.94,-1.93,3,0.312301407,0.615978212,0.934634589,0.192010894,0.378120744,0.58526603,0.688096434,0.64919852,0.685573366,0.376758965,0.755787562,0.947798457,0.255106673,0.333635951,0.793809741,0.584138282,0.565380997,0.658513641,0.106218793,0.482069905,0.584203359,0,0.477984567,0.023668639,0.783934926,0.565380997,0.658513641,0,69.725,212.6,30.725,74.1,18.6,1.56,4.608,34.6,120,7.054,4.27,4.534
Leo Pulalasi - 176689,2024,-5.67,-7.78,-5.94,-4.98,1,0.403994553,0.780753518,0.295960054,0.289151158,0.715842034,0.282401091,0.730788548,0.67755857,0.615289766,0.341806627,0.631865638,0.211529732,0.211075806,0.534725374,0.205735093,0.53685816,0.434619003,0.418626529,0.625964594,0.864275987,0.490240581,0.525646845,0.828415797,0.490669094,0.863243518,0.434619003,0.418626529,1,70.877,211,30.65,73.701,21.4,1.564,4.612,31.2,117.8,7.234,4.43,4.448
Terry Wilkins - 121829,2024,-5.67,-9.34,-6.42,-3.94,1,0.305038584,0.937358148,0.333182025,0.148433954,0.783931003,0.666666667,0.724761426,0.780517879,0.620221948,0.262823423,0.855197458,0.230594644,0.11938266,0.602814344,0.484751934,0.527707168,0.607714017,0.428033866,0.517022242,0.96277803,0.525192919,0.323195642,0.867453473,0.792899408,0.858668022,0.607714017,0.428033866,0,69.8,211,30.4,73.875,18,1.552,4.538,33.2,118.8,7.204,4.278,4.488
Trent Battle - 144683,2024,-5.79,-7.37,-5.05,-2.94,1,0.21561507,0.965047662,0.361325465,0.579664094,0.538810713,0.170077308,0.061275741,0.299013564,0.101109741,0.190649115,0.912392192,0.252383114,0.39536995,0.383113936,0.133818844,0.045754957,0.202257761,0.089369708,0.380390377,0.979119383,0.554698139,0.750340445,0.713572401,0.35685025,0.218098627,0.202257761,0.089369708,1,70.875,216.6,31,74.125,21.2,1.592,4.562,33.9,118.4,7.144,4.346,4.504
Donerio Davenport - 134974,2024,-6.2,-13.52,-7.51,-2.54,2,0.347707671,0.937812074,0.497957331,0.259645937,0.603268271,0.373351523,0.094424912,0.13810111,0.15782984,0.467998184,0.929187472,0.563776668,0.241034952,0.728551975,0.390532544,0.092018302,0.565380997,0.658513641,0.130730822,0.909214707,0.429414435,0.38901498,0.389468906,0.423304506,0.233858668,0.565380997,0.658513641,0,71.05,214.2,30.825,74.075,20,1.538,4.486,33.9,120.8,7.098,4.286,4.566
Kevorian Barnes - 145514,2024,-6.23,-13.02,-7.92,-2.95,3,0.766681798,0.413527009,0.468906037,0.420789832,0.35179301,0.317417008,0.679558011,0.532059186,0.593711467,0.718565592,0.497957331,0.716749887,0.384021788,0.511575125,0.324078289,0.74428063,0.425211665,0.645343368,0.724920563,0.211529732,0.092600999,0.429414435,0.11938266,0.373236231,0.173868836,0.425211665,0.645343368,0,72.1,236.6,31.401,75.051,17.8,1.58,4.546,31.8,117.2,7.082,4.354,4.58
Kanye Udoh - 171024,2024,-6.28,-12.21,-7.51,-2.48,2,0.831139355,0.538356786,0.439854744,0.340444848,0.733545166,0.079581628,0.6469111,0.593094945,0.487669544,0.812074444,0.527008625,0.316840672,0.527462551,0.629142079,0.101046882,0.46975089,0.337723424,0.337723424,0.815251929,0.551520654,0.631411711,0.21697685,0.79210168,0.023668639,0.792069141,0.337723424,0.337723424,0,72.275,234.8,31.325,75.45,20.2,1.588,4.606,34.6,118.6,7.146,4.318,4.58
Christopher Frew - 173863,2024,-6.34,-12.39,-7.3,-1.14,1,0.226055379,0.681797549,0.866999546,0.187017703,0.402632773,0.234197362,0.389753893,0.52404439,0.427866831,0.200181571,0.53790286,0.714934181,0.143440763,0.285065819,0.171142467,0.240976106,0.313264346,0.302916275,0.398093509,0.799364503,0.91148434,0.382660009,0.609623241,0.432407829,0.622267412,0.313264346,0.302916275,0,70.55,216.4,31.05,74.625,22.6,1.568,4.51,34.3,119.6,7.126,4.328,4.58
Chad Alexander - 175356,2024,-6.77,-9.32,-6.71,-4.02,1,0.33499773,0.667271902,0.731275533,0.137085792,0.777122106,0.129149613,0.085384229,0.340320592,0.145499383,0.289605084,0.522923286,0.548797095,0.111211984,0.598729006,0.110150205,0.061514997,0.218250235,0.123236124,0.556513845,0.791193827,0.837494326,0.301407172,0.864729914,0.309968138,0.276563294,0.218250235,0.123236124,1,71.1,209.8,31.275,74.775,16.2,1.602,4.574,32.4,117.2,7.244,4.35,4.53
Vaughn Pemberton - 145628,2024,-6.81,-12.86,-7.25,-2.77,2,0.259645937,0.69450749,0.430322288,0.130730822,0.862914208,0.57480673,0.644399799,0.654747226,0.554254007,0.312301407,0.815705856,0.369496142,0.236041761,0.768043577,0.484751934,0.445348246,0.565380997,0.658513641,0.257376305,0.470267817,0.525192919,0,0.881979119,0.67137005,0.807829181,0.565380997,0.658513641,0,70.05,217,31.075,74.8,20.6,1.59,4.648,32.9,118,7.052,4.322,4.554
Brandon Campbell - 146414,2024,-6.85,-13.94,-8.47,-2.12,2,0.504766228,0.303676804,0.136177939,0.578756241,0.217884703,0.747157799,0.426921145,0.132552404,0.180641184,0.477076714,0.430322288,0.124375851,0.413073082,0.317294598,0.713245335,0.59430605,0.565380997,0.658513641,0.608261462,0.197458012,0.253744893,0.736268724,0.177031321,0.710514338,0.298932384,0.565380997,0.658513641,1,71.101,222.4,31.225,74.951,19.6,1.642,4.676,31.8,114.2,7.124,4.324,4.578
Richard Reese - 158568,2024,-6.89,-7.65,-6.33,-4.68,3,0.701770313,0.495233772,0.460281434,0.463004993,0.291874716,0.447021373,0.457056755,0.183723798,0.424167694,0.855651384,0.590104403,0.564230595,0.712210622,0.305946437,0.554392353,0.56227758,0.565380997,0.658513641,0.556513845,0.443940082,0.314117113,0.301407172,0.310939628,0.126991352,0.286731063,0.565380997,0.658513641,1,70.326,215.2,30.05,73.376,20.2,1.56,4.608,31.8,116,7.154,4.288,4.524
