ID,Last_Season,predicted_value,min_value,mean_value,max_value,Seasons,ContestedTile,Value,TotalNonSepSeasons,NonSepPercent,Slot_rate,best_Slot_rate,worst_Slot_rate,RR,TPRR,YPRR,TDPRR,ADOT,YAC,best_RR,best_TPRR,best_YPRR,best_TDPRR,best_ADOT,best_YAC,worst_RR,worst_TPRR,worst_YPRR,worst_TDPRR,worst_ADOT,worst_YAC,Strength_Power 5,Filter_NonSeparator,Filter_Solid,Filter_Gadget,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y,WAR,athleticism_score
Antonio Jones - 167083,2024,-2.38,-13.97,-4.68,1.84,1,69.64,0.33,1,1,0.148982165,0.181650345,0.181650345,0.683120159,0.41343902,0.202305891,0.380652135,0.08376869,0.656278148,0.621207256,0.412746829,0.215363622,0.43169048,0.093915556,0.631883127,0.621207256,0.412746829,0.215363622,0.43169048,0.093915556,0.631883127,0,0,0,1,70.652,187.2,30.826,73.926,9.6,1.562,4.538,32.5,118.8,6.872,4.244,4.418,0.017026245,65.132
Jacob Gill - 145036,2024,-2.45,-11.44,0.82,20.69,1,64.08,23.6,0,0,0.461718609,0.613581634,0.098812008,0.503512881,0.21815889,0.212394163,0.47432895,0.421905963,0.226986129,0.731578102,0.459704607,0.600016054,0.667041259,0.780221544,0.446139027,0.232380799,0.004093755,0.028495746,0,0.235992936,0.0026489,1,0,1,0,72.75,200.8,32.125,77.575,15.6,1.546,4.524,35.2,123.4,7.108,4.394,4.45,0.112913825,67.13
Dalton Carnes - 173042,2024,-3.05,-12.12,-1.84,13.52,2,49.26,34.79,0,0,0.624932445,0.712473912,0.507304543,0.740947577,0.561700594,0.561340299,0.453431814,0.400648532,0.558998379,0.766896773,0.558436346,0.581072403,0.500240809,0.568148981,0.564617114,0.556991491,0.497672179,0.473992615,0.458420292,0.25140472,0.529780061,0,0,1,0,72.9,199.8,32.075,77.45,13,1.546,4.576,33.4,123,7.09,4.346,4.48,0.312748502,64.544
Jaron Tibbs - 174972,2024,-3.09,-5.55,0.51,15.95,1,0.51,34.93,1,1,0.444064133,0.600256863,0.104832236,0.5454873,0.341740227,0.288236354,0.445325167,0.49252387,0.171680778,0.719537646,0.365869321,0.402472307,0.523759833,0.587574249,0.310483224,0.209503933,0.281184781,0.193690801,0,0.379434901,0.105715203,1,0,1,0,75.5,214.2,33.25,79.45,16.2,1.536,4.476,34.5,122.6,7.012,4.328,4.562,0.279683819,66.152
Donte Lee - 184692,2024,-3.43,-13.87,1.01,17.31,1,52.35,47.27,0,0,0.363538101,0.403435543,0.403435543,0.419564043,0.520446766,0.492343722,0.552152765,0.920014412,0.519185732,0.411944132,0.498555145,0.467571039,0.558275807,0.90158934,0.514368277,0.411944132,0.498555145,0.467571039,0.558275807,0.90158934,0.514368277,0,0,1,0,72.9,198,31.775,76.925,13.2,1.52,4.498,35.1,125.2,7.06,4.312,4.512,0.286916718,73.736
Jahdae Walker - 175944,2024,-4.52,-6.9,-0.67,13.85,2,15.41,72.6,2,1,0.460998018,0.517900144,0.481216889,0.784543326,0.635921456,0.792469825,0.518104846,0.768870474,0.343721852,0.714079306,0.771632686,0.878391395,0.538449189,0.83055065,0.514368277,0.693209183,0.381281105,0.532107882,0.527853588,0.607721946,0.222347086,1,1,0,0,74.475,209,31.575,76.95,16.4,1.534,4.53,35.1,124.4,6.918,4.312,4.478,0.67584005,76.2
Dekel Crowdus - 146733,2024,-4.88,-7.6,-2.41,7.17,1,75.72,19.14,0,0,0.25220681,0.429844277,0.085728046,0.425689065,0.27904882,0.881823095,0.84110971,0.980904342,0.892812106,0.600417402,0.544790496,0.860410981,0.855996147,0.978889067,0.891154278,0.116712153,0.24867555,0.807432975,0,0.967490769,0.814576979,0,0,1,0,70.425,188,30.55,73.65,17,1.554,4.544,36.3,124,7.072,4.396,4.45,0.313988427,67.866
AbdurRahmaan Yaseen - 129838,2024,-4.94,-9.41,-2.36,11.79,2,62.75,48.63,0,0,0.089173122,0.190480013,0.062128753,0.522068096,0.514321744,0.549270402,0,0.596469105,0.240497208,0.657810242,0.564456574,0.8441965,0,0.860250441,0.712955531,0.153234869,0.463557553,0.075292984,0,0.330390111,0.044790496,0,0,1,0,72.675,195.6,31.875,76.825,17.8,1.54,4.502,36.6,124,6.902,4.16,4.484,0.260671626,71.312
Jhari Patterson - 151053,2024,-5.41,-15.08,-3.46,13.36,1,49.05,30.51,1,1,0.88776797,0.872371167,0.840744903,0.496847415,0.886326788,0.605116195,0.336515943,0.05458476,0.671050261,0.485310644,0.925911061,0.749799326,0.501605394,0.060924707,0.712955531,0.474474233,0.704607481,0.349975919,0,0.057713919,0.564617114,0,0,0,1,72.425,192,31.825,76.725,13,1.546,4.576,33.4,123,7.016,4.344,4.468,0.194955569,66.418
Peyton Higgins - 147247,2024,-6.14,-11.91,-3.49,10,1,49.31,50.19,1,1,0.863448027,0.924385937,0.780382084,0.430733201,0.591064673,0.776616826,0.415060349,0.183570528,0.81498829,0.66928881,0.672499599,0.915154921,0.819312891,0.212393643,0.966688072,0.214079306,0.172981217,0.462995665,0,0.185503291,0.222347086,0,0,0,1,73.6,203,31.95,77.025,15.6,1.536,4.492,34.6,123,7.048,4.312,4.506,0.261704898,72.828
Cameron Wright - 144289,2024,-6.14,-14.79,-4.78,9.81,1,1.15,21.6,1,1,0.298684922,0.339781666,0.336972227,0.402450009,0.743289497,0.503512881,0.575031526,0.550531436,0.404431634,0.546074811,0.815219136,0.734628351,0.662786964,0.657729973,0.631883127,0.179483063,0.164954246,0.193690801,0,0.407770108,0.21030663,0,0,1,0,74.175,208.8,32.175,76.825,15.4,1.54,4.508,34.4,121.8,7.072,4.346,4.55,0.214587725,72.684
Tastean Reddicks - 173734,2024,-6.2,-12.18,-3.17,13.5,1,52.35,29.58,0,0,0.159430733,0.194734307,0.194734307,0.656998739,0.226625833,0.393442623,0,0.301387137,0.537200504,0.600417402,0.24867555,0.380478407,0,0.312329427,0.529780061,0.600417402,0.24867555,0.380478407,0,0.312329427,0.529780061,1,0,1,0,72.5,196.6,32.275,77.575,13,1.546,4.558,34.3,125.4,7.016,4.344,4.456,0.286296756,65.288
Tre Spivey - 173119,2024,-6.33,-13.02,-5.57,6.25,1,69.44,10.33,0,0,0.477931904,0.515251244,0.515251244,0.35254909,0.865429652,0.722932805,0.635741308,0.427490542,0.420284633,0.355514529,0.821881522,0.676914432,0.622491572,0.427676995,0.431931289,0.355514529,0.821881522,0.676914432,0.622491572,0.427676995,0.431931289,1,0,1,0,71.125,192.2,30.475,73.8,12.6,1.554,4.528,34.6,122,7.054,4.342,4.45,0.259845009,66.546
Spencer Curtis - 63709,2024,-8.56,-15.32,-3.69,9.48,2,42.16,25.94,1,0.5,0.3201225,0.56566062,0.076978648,0.876959106,0.11619528,0.282111331,0.296883444,0.49090254,0.477031166,0.826858244,0.322603949,0.3908332,0.386659175,0.568148981,0.685984909,0.711992294,0.068148981,0.193690801,0,0.368999839,0.3441965,0,0,1,0,73,193.8,31.8,76.6,12,1.518,4.494,36.2,127,7.058,4.37,4.456,0.126553007,73.354
Landon Parker - 88746,2024,-12.8,-20.97,-7.12,9.76,1,32.28,25.94,0,0,0.144118177,0.234066463,0.112297319,0.559358674,0.515222482,0.567105026,0.317059989,0.768870474,0.25058548,0.645368438,0.52448226,0.630036924,0.586851822,0.860250441,0.377588698,0.385455129,0.432011559,0.430727244,0,0.547680205,0.187429764,0,0,1,0,73.925,199.4,31.5,75.5,13.8,1.514,4.476,35.2,124.2,7.1,4.378,4.492,0.327420955,73.718
Jay Etheridge - 184073,2024,-13.58,-18.81,-11.68,-0.21,1,4.12,23.38,1,1,0.526031346,0.563894686,0.563894686,0.35651234,0.768510178,0.579715367,0.631237615,0.294181229,0.090974599,0.358564778,0.723791941,0.547038048,0.618959705,0.30333922,0.105715203,0.358564778,0.723791941,0.547038048,0.618959705,0.30333922,0.105715203,0,0,1,0,74.175,208.8,32.175,76.825,15.4,1.54,4.508,34.4,121.8,7.072,4.346,4.55,0.247652408,72.684
